Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"11053.9480","Dengue virus 1 SV337",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV337",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849701",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10673,46.62232,1,10673,,,,,,,,,,,,"2009-08-11",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:00:14.653Z","2021-01-21T01:00:14.653Z"
"11053.9481","Dengue virus 1 UI17524",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI17524",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849702",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2010-07-24",2010,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:00:14.433Z","2021-01-21T01:00:14.433Z"
"11053.9482","Dengue virus 1 LNT1660",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","LNT1660",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849703",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2010-08-17",2010,,"Laos","Asia","Laos: Luang Namtha",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:18.005Z","2021-01-21T01:02:18.005Z"
"11053.9483","Dengue virus 1 LNT2313",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","LNT2313",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849704",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.566746,1,10675,,,,,,,,,,,,"2011-07-02",2011,,"Laos","Asia","Laos: Luang Namtha",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:00:16.296Z","2021-01-21T01:00:16.296Z"
"11053.9484","Dengue virus 1 SV32",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV32",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849705",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.58548,1,10675,,,,,,,,,,,,"2008-09-11",2008,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:00:17.099Z","2021-01-21T01:00:17.099Z"
"11053.9485","Dengue virus 1 SV86",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV86",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849706",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.63232,1,10675,,,,,,,,,,,,"2008-10-22",2008,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:00:17.623Z","2021-01-21T01:00:17.623Z"
"11053.9486","Dengue virus 1 SV130",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV130",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849707",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.604214,1,10675,,,,,,,,,,,,"2009-01-27",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:18.673Z","2021-01-21T01:02:18.673Z"
"11053.9487","Dengue virus 1 SV204",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV204",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849708",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.641685,1,10675,,,,,,,,,,,,"2009-04-10",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:20.563Z","2021-01-21T01:02:20.563Z"
"11053.9488","Dengue virus 1 SV218",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV218",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849709",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2009-04-30",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:19.484Z","2021-01-21T01:02:19.484Z"
"11053.9489","Dengue virus 1 SV220",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV220",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849710",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.641685,1,10675,,,,,,,,,,,,"2009-05-04",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:19.722Z","2021-01-21T01:02:19.722Z"
"11053.9490","Dengue virus 1 SV228",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV228",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849711",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2009-05-09",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:20.690Z","2021-01-21T01:02:20.690Z"
"11053.9491","Dengue virus 1 SV231",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV231",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849712",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.62295,1,10675,,,,,,,,,,,,"2009-05-12",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:21.681Z","2021-01-21T01:02:21.681Z"
"11053.9492","Dengue virus 1 SV232",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV232",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849713",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2009-05-09",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:22.152Z","2021-01-21T01:02:22.152Z"
"11053.9493","Dengue virus 1 SV243",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV243",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849714",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.63232,1,10675,,,,,,,,,,,,"2009-05-18",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:22.576Z","2021-01-21T01:02:22.576Z"
"11053.9494","Dengue virus 1 SV381",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV381",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849715",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.59485,1,10675,,,,,,,,,,,,"2009-09-26",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:23.129Z","2021-01-21T01:02:23.129Z"
"11053.9495","Dengue virus 1 SV385",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV385",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849716",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2009-09-28",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:24.170Z","2021-01-21T01:02:24.170Z"
"11053.9496","Dengue virus 1 SV409",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV409",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849717",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.58548,1,10675,,,,,,,,,,,,"2009-10-23",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:25.857Z","2021-01-21T01:04:25.857Z"
"11053.9497","Dengue virus 1 SV410",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV410",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849718",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.63232,1,10675,,,,,,,,,,,,"2009-10-22",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:27.699Z","2021-01-21T01:04:27.699Z"
"11053.9498","Dengue virus 1 SV427",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV427",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849719",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.58548,1,10675,,,,,,,,,,,,"2009-11-04",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:02:24.905Z","2021-01-21T01:02:24.905Z"
"11053.9499","Dengue virus 1 SV437",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV437",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849720",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.38876,1,10675,,,,,,,,,,,,"2009-11-12",2009,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:28.880Z","2021-01-21T01:04:28.880Z"
"11053.9500","Dengue virus 1 SV532",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV532",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849721",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.604214,1,10675,,,,,,,,,,,,"2010-04-17",2010,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:26.732Z","2021-01-21T01:04:26.732Z"
"11053.9501","Dengue virus 1 SV541",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV541",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849722",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.63232,1,10675,,,,,,,,,,,,"2010-05-05",2010,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:30.877Z","2021-01-21T01:04:30.877Z"
"11053.9502","Dengue virus 1 SV582",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","SV582",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849723",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2010-07-06",2010,,"Laos","Asia","Laos: Salavan",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:28.099Z","2021-01-21T01:04:28.099Z"
"11053.9503","Dengue virus 1 UI14612",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI14612",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849724",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.59485,1,10675,,,,,,,,,,,,"2009-07-07",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:28.659Z","2021-01-21T01:04:28.659Z"
"11053.9504","Dengue virus 1 UI15040",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI15040",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849725",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.613583,1,10675,,,,,,,,,,,,"2009-09-03",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:29.901Z","2021-01-21T01:04:29.901Z"
"11053.9505","Dengue virus 1 UI15219",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI15219",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849726",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.548008,1,10675,,,,,,,,,,,,"2009-09-24",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:04:30.533Z","2021-01-21T01:04:30.533Z"
"11053.9506","Dengue virus 1 UI15488",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI15488",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849727",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.491802,1,10675,,,,,,,,,,,,"2009-10-28",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:31.997Z","2021-01-21T01:06:31.997Z"
"11053.9507","Dengue virus 1 UI15711",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI15711",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849728",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.59485,1,10675,,,,,,,,,,,,"2009-12-04",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:32.255Z","2021-01-21T01:06:32.255Z"
"11053.9508","Dengue virus 1 UI15814",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI15814",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849729",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.604214,1,10675,,,,,,,,,,,,"2009-12-24",2009,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:33.459Z","2021-01-21T01:06:33.459Z"
"11053.9509","Dengue virus 1 UI17443",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI17443",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849730",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.566746,1,10675,,,,,,,,,,,,"2010-07-18",2010,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:33.216Z","2021-01-21T01:06:33.216Z"
"11053.9510","Dengue virus 1 UI17517",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI17517",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849731",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.557377,1,10675,,,,,,,,,,,,"2010-07-23",2010,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:33.781Z","2021-01-21T01:06:33.781Z"
"11053.9511","Dengue virus 1 UI17578",,11053,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Dengue virus","Complete","UI17578",,,,,,"I",,,,,,,,,,,,,,,"2018-02-11T00:00:00Z","29377886",,,,,,"KY849732",,,"IonTorrent",,"CLC Genomics workbench v. 8.5.1",,,1,10675,46.604214,1,10675,,,,,,,,,,,,"2010-07-27",2010,,"Laos","Asia","Laos: Vientiane",,"Vero cell","Lab host",,,,"Lab","Vero cell",,,,,"2021-01-21T01:06:34.906Z","2021-01-21T01:06:34.906Z"
